,ori,data_year,offense,state,cleared,actual,data_range,latitude,longitude,name
770,NH0012000,2015,violent-crime,NH,1,1,,43.193852,-71.572395,New Hampshire
771,NH0012200,2015,violent-crime,NH,8,11,,43.193852,-71.572395,New Hampshire
772,NH0020000,2015,violent-crime,NH,2,3,,43.193852,-71.572395,New Hampshire
773,NH002010X,2015,violent-crime,NH,0,3,,43.193852,-71.572395,New Hampshire
774,NH0021000,2015,violent-crime,NH,11,35,,43.193852,-71.572395,New Hampshire
775,NH0021400,2015,violent-crime,NH,1,1,,43.193852,-71.572395,New Hampshire
776,NH0021600,2015,violent-crime,NH,0,0,,43.193852,-71.572395,New Hampshire
777,NH0022000,2015,violent-crime,NH,0,1,,43.193852,-71.572395,New Hampshire
778,NH0022200,2015,violent-crime,NH,1,1,,43.193852,-71.572395,New Hampshire
779,NH0022400,2015,violent-crime,NH,1,1,,43.193852,-71.572395,New Hampshire
780,NH001010X,2015,property-crime,NH,0,2,,43.193852,-71.572395,New Hampshire
781,NH0010200,2015,property-crime,NH,4,62,,43.193852,-71.572395,New Hampshire
782,NH0010400,2015,property-crime,NH,2,55,,43.193852,-71.572395,New Hampshire
783,NH0010600,2015,property-crime,NH,19,208,,43.193852,-71.572395,New Hampshire
784,NH0010800,2015,property-crime,NH,0,20,,43.193852,-71.572395,New Hampshire
785,NH0011000,2015,property-crime,NH,15,140,,43.193852,-71.572395,New Hampshire
786,NH0011200,2015,property-crime,NH,0,22,,43.193852,-71.572395,New Hampshire
787,NH0011400,2015,property-crime,NH,154,664,,43.193852,-71.572395,New Hampshire
788,NH0011600,2015,property-crime,NH,17,152,,43.193852,-71.572395,New Hampshire
789,NH0011800,2015,property-crime,NH,2,36,,43.193852,-71.572395,New Hampshire
790,NH0012000,2015,property-crime,NH,4,50,,43.193852,-71.572395,New Hampshire
791,NH0012200,2015,property-crime,NH,104,251,,43.193852,-71.572395,New Hampshire
792,NH0020000,2015,property-crime,NH,11,61,,43.193852,-71.572395,New Hampshire
793,NH002010X,2015,property-crime,NH,2,10,,43.193852,-71.572395,New Hampshire
794,NH0021000,2015,property-crime,NH,105,372,,43.193852,-71.572395,New Hampshire
795,NH0021400,2015,property-crime,NH,0,27,,43.193852,-71.572395,New Hampshire
796,NH0021600,2015,property-crime,NH,0,17,,43.193852,-71.572395,New Hampshire
797,NH0022000,2015,property-crime,NH,0,13,,43.193852,-71.572395,New Hampshire
798,NH0022200,2015,property-crime,NH,1,22,,43.193852,-71.572395,New Hampshire
799,NH0022400,2015,property-crime,NH,5,39,,43.193852,-71.572395,New Hampshire
800,MA0010100,2015,aggravated-assault,MA,310,361,,42.407211,-71.382437,Massachusetts
801,MA0010200,2015,aggravated-assault,MA,29,43,,42.407211,-71.382437,Massachusetts
802,MA0010300,2015,aggravated-assault,MA,15,19,,42.407211,-71.382437,Massachusetts
803,MA0010400,2015,aggravated-assault,MA,12,12,,42.407211,-71.382437,Massachusetts
804,MA0010500,2015,aggravated-assault,MA,33,40,,42.407211,-71.382437,Massachusetts
805,MA0010600,2015,aggravated-assault,MA,12,18,,42.407211,-71.382437,Massachusetts
806,MA0010700,2015,aggravated-assault,MA,54,128,,42.407211,-71.382437,Massachusetts
807,MA0010800,2015,aggravated-assault,MA,29,35,,42.407211,-71.382437,Massachusetts
808,MA0010900,2015,aggravated-assault,MA,26,45,,42.407211,-71.382437,Massachusetts
809,MA0011000,2015,aggravated-assault,MA,8,11,,42.407211,-71.382437,Massachusetts
810,MA0011100,2015,aggravated-assault,MA,13,18,,42.407211,-71.382437,Massachusetts
811,MA0011200,2015,aggravated-assault,MA,12,15,,42.407211,-71.382437,Massachusetts
812,MA0011300,2015,aggravated-assault,MA,8,10,,42.407211,-71.382437,Massachusetts
813,MA0011400,2015,aggravated-assault,MA,2,2,,42.407211,-71.382437,Massachusetts
814,MA0011500,2015,aggravated-assault,MA,178,187,,42.407211,-71.382437,Massachusetts
815,MA0011800,2015,aggravated-assault,MA,0,0,,42.407211,-71.382437,Massachusetts
816,MA0020100,2015,aggravated-assault,MA,20,26,,42.407211,-71.382437,Massachusetts
817,MA0020300,2015,aggravated-assault,MA,2,5,,42.407211,-71.382437,Massachusetts
818,MA0020400,2015,aggravated-assault,MA,3,5,,42.407211,-71.382437,Massachusetts
819,MA0020600,2015,aggravated-assault,MA,6,12,,42.407211,-71.382437,Massachusetts
820,MA0010100,2015,burglary,MA,48,169,,42.407211,-71.382437,Massachusetts
821,MA0010200,2015,burglary,MA,4,124,,42.407211,-71.382437,Massachusetts
822,MA0010300,2015,burglary,MA,7,39,,42.407211,-71.382437,Massachusetts
823,MA0010400,2015,burglary,MA,25,46,,42.407211,-71.382437,Massachusetts
824,MA0010500,2015,burglary,MA,17,86,,42.407211,-71.382437,Massachusetts
825,MA0010600,2015,burglary,MA,1,7,,42.407211,-71.382437,Massachusetts
826,MA0010700,2015,burglary,MA,9,245,,42.407211,-71.382437,Massachusetts
827,MA0010800,2015,burglary,MA,23,68,,42.407211,-71.382437,Massachusetts
828,MA0010900,2015,burglary,MA,4,33,,42.407211,-71.382437,Massachusetts
829,MA0011000,2015,burglary,MA,12,27,,42.407211,-71.382437,Massachusetts
830,MA0011100,2015,burglary,MA,2,10,,42.407211,-71.382437,Massachusetts
831,MA0011200,2015,burglary,MA,11,40,,42.407211,-71.382437,Massachusetts
832,MA0011300,2015,burglary,MA,1,7,,42.407211,-71.382437,Massachusetts
833,MA0011400,2015,burglary,MA,1,4,,42.407211,-71.382437,Massachusetts
834,MA0011500,2015,burglary,MA,29,115,,42.407211,-71.382437,Massachusetts
835,MA0011800,2015,burglary,MA,0,2,,42.407211,-71.382437,Massachusetts
836,MA0020100,2015,burglary,MA,10,33,,42.407211,-71.382437,Massachusetts
837,MA0020300,2015,burglary,MA,2,9,,42.407211,-71.382437,Massachusetts
838,MA0020400,2015,burglary,MA,3,5,,42.407211,-71.382437,Massachusetts
839,MA0020600,2015,burglary,MA,2,22,,42.407211,-71.382437,Massachusetts
840,MA0010100,2015,larceny,MA,225,667,,42.407211,-71.382437,Massachusetts
841,MA0010200,2015,larceny,MA,34,201,,42.407211,-71.382437,Massachusetts
842,MA0010300,2015,larceny,MA,4,62,,42.407211,-71.382437,Massachusetts
843,MA0010400,2015,larceny,MA,12,96,,42.407211,-71.382437,Massachusetts
844,MA0010500,2015,larceny,MA,54,223,,42.407211,-71.382437,Massachusetts
845,MA0010600,2015,larceny,MA,2,55,,42.407211,-71.382437,Massachusetts
846,MA0010700,2015,larceny,MA,20,343,,42.407211,-71.382437,Massachusetts
847,MA0010800,2015,larceny,MA,26,109,,42.407211,-71.382437,Massachusetts
848,MA0010900,2015,larceny,MA,30,176,,42.407211,-71.382437,Massachusetts
849,MA0011000,2015,larceny,MA,13,84,,42.407211,-71.382437,Massachusetts
850,MA0011100,2015,larceny,MA,14,65,,42.407211,-71.382437,Massachusetts
851,MA0011200,2015,larceny,MA,15,116,,42.407211,-71.382437,Massachusetts
852,MA0011300,2015,larceny,MA,0,28,,42.407211,-71.382437,Massachusetts
853,MA0011400,2015,larceny,MA,2,22,,42.407211,-71.382437,Massachusetts
854,MA0011500,2015,larceny,MA,52,267,,42.407211,-71.382437,Massachusetts
855,MA0011800,2015,larceny,MA,0,3,,42.407211,-71.382437,Massachusetts
856,MA0020100,2015,larceny,MA,10,110,,42.407211,-71.382437,Massachusetts
857,MA0020300,2015,larceny,MA,1,3,,42.407211,-71.382437,Massachusetts
858,MA0020400,2015,larceny,MA,3,8,,42.407211,-71.382437,Massachusetts
859,MA0020600,2015,larceny,MA,5,24,,42.407211,-71.382437,Massachusetts
860,MA0010100,2015,motor-vehicle-theft,MA,9,46,,42.407211,-71.382437,Massachusetts
861,MA0010200,2015,motor-vehicle-theft,MA,0,16,,42.407211,-71.382437,Massachusetts
862,MA0010300,2015,motor-vehicle-theft,MA,1,5,,42.407211,-71.382437,Massachusetts
863,MA0010400,2015,motor-vehicle-theft,MA,1,2,,42.407211,-71.382437,Massachusetts
864,MA0010500,2015,motor-vehicle-theft,MA,8,17,,42.407211,-71.382437,Massachusetts
865,MA0010600,2015,motor-vehicle-theft,MA,0,0,,42.407211,-71.382437,Massachusetts
866,MA0010700,2015,motor-vehicle-theft,MA,1,26,,42.407211,-71.382437,Massachusetts
867,MA0010800,2015,motor-vehicle-theft,MA,5,9,,42.407211,-71.382437,Massachusetts
868,MA0010900,2015,motor-vehicle-theft,MA,4,12,,42.407211,-71.382437,Massachusetts
869,MA0011000,2015,motor-vehicle-theft,MA,0,1,,42.407211,-71.382437,Massachusetts
870,MA0011100,2015,motor-vehicle-theft,MA,0,1,,42.407211,-71.382437,Massachusetts
871,MA0011200,2015,motor-vehicle-theft,MA,1,4,,42.407211,-71.382437,Massachusetts
872,MA0011300,2015,motor-vehicle-theft,MA,0,0,,42.407211,-71.382437,Massachusetts
873,MA0011400,2015,motor-vehicle-theft,MA,0,1,,42.407211,-71.382437,Massachusetts
874,MA0011500,2015,motor-vehicle-theft,MA,13,22,,42.407211,-71.382437,Massachusetts
875,MA0011800,2015,motor-vehicle-theft,MA,0,1,,42.407211,-71.382437,Massachusetts
876,MA0020100,2015,motor-vehicle-theft,MA,1,7,,42.407211,-71.382437,Massachusetts
877,MA0020300,2015,motor-vehicle-theft,MA,0,0,,42.407211,-71.382437,Massachusetts
878,MA0020400,2015,motor-vehicle-theft,MA,0,0,,42.407211,-71.382437,Massachusetts
879,MA0020600,2015,motor-vehicle-theft,MA,1,2,,42.407211,-71.382437,Massachusetts
880,MA0010100,2015,homicide,MA,1,2,,42.407211,-71.382437,Massachusetts
881,MA0010200,2015,homicide,MA,1,1,,42.407211,-71.382437,Massachusetts
882,MA0010300,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
883,MA0010400,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
884,MA0010500,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
885,MA0010600,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
886,MA0010700,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
887,MA0010800,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
888,MA0010900,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
889,MA0011000,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
890,MA0011100,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
891,MA0011200,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
892,MA0011300,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
893,MA0011400,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
894,MA0011500,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
895,MA0011800,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
896,MA0020100,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
897,MA0020300,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
898,MA0020400,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
899,MA0020600,2015,homicide,MA,0,0,,42.407211,-71.382437,Massachusetts
900,MA0010100,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
901,MA0010100,2015,rape,MA,11,23,,42.407211,-71.382437,Massachusetts
902,MA0010200,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
903,MA0010200,2015,rape,MA,2,10,,42.407211,-71.382437,Massachusetts
904,MA0010300,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
905,MA0010300,2015,rape,MA,0,0,,42.407211,-71.382437,Massachusetts
906,MA0010400,2015,rape,MA,1,1,,42.407211,-71.382437,Massachusetts
907,MA0010400,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
908,MA0010500,2015,rape,MA,3,8,,42.407211,-71.382437,Massachusetts
909,MA0010500,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
910,MA0010600,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
911,MA0010600,2015,rape,MA,1,2,,42.407211,-71.382437,Massachusetts
912,MA0010700,2015,rape,MA,0,15,,42.407211,-71.382437,Massachusetts
913,MA0010700,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
914,MA0010800,2015,rape,MA,2,4,,42.407211,-71.382437,Massachusetts
915,MA0010800,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
916,MA0010900,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
917,MA0010900,2015,rape,MA,1,6,,42.407211,-71.382437,Massachusetts
918,MA0011000,2015,rape-legacy,MA,0,0,,42.407211,-71.382437,Massachusetts
919,MA0011000,2015,rape,MA,1,5,,42.407211,-71.382437,Massachusetts
920,MA0010100,2015,robbery,MA,12,25,,42.407211,-71.382437,Massachusetts
921,MA0010200,2015,robbery,MA,4,6,,42.407211,-71.382437,Massachusetts
922,MA0010300,2015,robbery,MA,1,1,,42.407211,-71.382437,Massachusetts
923,MA0010400,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
924,MA0010500,2015,robbery,MA,0,2,,42.407211,-71.382437,Massachusetts
925,MA0010600,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
926,MA0010700,2015,robbery,MA,1,12,,42.407211,-71.382437,Massachusetts
927,MA0010800,2015,robbery,MA,0,1,,42.407211,-71.382437,Massachusetts
928,MA0010900,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
929,MA0011000,2015,robbery,MA,1,1,,42.407211,-71.382437,Massachusetts
930,MA0011100,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
931,MA0011200,2015,robbery,MA,1,2,,42.407211,-71.382437,Massachusetts
932,MA0011300,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
933,MA0011400,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
934,MA0011500,2015,robbery,MA,9,12,,42.407211,-71.382437,Massachusetts
935,MA0011800,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
936,MA0020100,2015,robbery,MA,0,1,,42.407211,-71.382437,Massachusetts
937,MA0020300,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
938,MA0020400,2015,robbery,MA,0,0,,42.407211,-71.382437,Massachusetts
939,MA0020600,2015,robbery,MA,0,1,,42.407211,-71.382437,Massachusetts
940,MA0010100,2015,arson,MA,0,2,,42.407211,-71.382437,Massachusetts
941,MA0010200,2015,arson,MA,2,7,,42.407211,-71.382437,Massachusetts
942,MA0010300,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
943,MA0010400,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
944,MA0010500,2015,arson,MA,0,2,,42.407211,-71.382437,Massachusetts
945,MA0010600,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
946,MA0010700,2015,arson,MA,0,2,,42.407211,-71.382437,Massachusetts
947,MA0010800,2015,arson,MA,0,1,,42.407211,-71.382437,Massachusetts
948,MA0010900,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
949,MA0011000,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
950,MA0011100,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
951,MA0011200,2015,arson,MA,0,1,,42.407211,-71.382437,Massachusetts
952,MA0011300,2015,arson,MA,0,1,,42.407211,-71.382437,Massachusetts
953,MA0011400,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
954,MA0011500,2015,arson,MA,4,7,,42.407211,-71.382437,Massachusetts
955,MA0011800,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
956,MA0020100,2015,arson,MA,0,3,,42.407211,-71.382437,Massachusetts
957,MA0020300,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
958,MA0020400,2015,arson,MA,0,0,,42.407211,-71.382437,Massachusetts
959,MA0020600,2015,arson,MA,2,7,,42.407211,-71.382437,Massachusetts
960,MA0010100,2015,violent-crime,MA,334,411,,42.407211,-71.382437,Massachusetts
961,MA0010200,2015,violent-crime,MA,36,60,,42.407211,-71.382437,Massachusetts
962,MA0010300,2015,violent-crime,MA,16,20,,42.407211,-71.382437,Massachusetts
963,MA0010400,2015,violent-crime,MA,13,13,,42.407211,-71.382437,Massachusetts
964,MA0010500,2015,violent-crime,MA,36,50,,42.407211,-71.382437,Massachusetts
965,MA0010600,2015,violent-crime,MA,13,20,,42.407211,-71.382437,Massachusetts
966,MA0010700,2015,violent-crime,MA,55,155,,42.407211,-71.382437,Massachusetts
967,MA0010800,2015,violent-crime,MA,31,40,,42.407211,-71.382437,Massachusetts
968,MA0010900,2015,violent-crime,MA,27,51,,42.407211,-71.382437,Massachusetts
969,MA0011000,2015,violent-crime,MA,10,17,,42.407211,-71.382437,Massachusetts
970,MA0011100,2015,violent-crime,MA,18,28,,42.407211,-71.382437,Massachusetts
971,MA0011200,2015,violent-crime,MA,13,18,,42.407211,-71.382437,Massachusetts
972,MA0011300,2015,violent-crime,MA,8,11,,42.407211,-71.382437,Massachusetts
973,MA0011400,2015,violent-crime,MA,4,4,,42.407211,-71.382437,Massachusetts
974,MA0011500,2015,violent-crime,MA,194,215,,42.407211,-71.382437,Massachusetts
975,MA0011800,2015,violent-crime,MA,0,0,,42.407211,-71.382437,Massachusetts
976,MA0020100,2015,violent-crime,MA,21,31,,42.407211,-71.382437,Massachusetts
977,MA0020300,2015,violent-crime,MA,2,6,,42.407211,-71.382437,Massachusetts
978,MA0020400,2015,violent-crime,MA,3,6,,42.407211,-71.382437,Massachusetts
979,MA0020600,2015,violent-crime,MA,7,15,,42.407211,-71.382437,Massachusetts
980,MA0010100,2015,property-crime,MA,282,882,,42.407211,-71.382437,Massachusetts
981,MA0010200,2015,property-crime,MA,38,341,,42.407211,-71.382437,Massachusetts
982,MA0010300,2015,property-crime,MA,12,106,,42.407211,-71.382437,Massachusetts
983,MA0010400,2015,property-crime,MA,38,144,,42.407211,-71.382437,Massachusetts
984,MA0010500,2015,property-crime,MA,79,326,,42.407211,-71.382437,Massachusetts
985,MA0010600,2015,property-crime,MA,3,62,,42.407211,-71.382437,Massachusetts
986,MA0010700,2015,property-crime,MA,30,614,,42.407211,-71.382437,Massachusetts
987,MA0010800,2015,property-crime,MA,54,186,,42.407211,-71.382437,Massachusetts
988,MA0010900,2015,property-crime,MA,38,221,,42.407211,-71.382437,Massachusetts
989,MA0011000,2015,property-crime,MA,25,112,,42.407211,-71.382437,Massachusetts
990,MA0011100,2015,property-crime,MA,16,76,,42.407211,-71.382437,Massachusetts
991,MA0011200,2015,property-crime,MA,27,160,,42.407211,-71.382437,Massachusetts
992,MA0011300,2015,property-crime,MA,1,35,,42.407211,-71.382437,Massachusetts
993,MA0011400,2015,property-crime,MA,3,27,,42.407211,-71.382437,Massachusetts
994,MA0011500,2015,property-crime,MA,94,404,,42.407211,-71.382437,Massachusetts
995,MA0011800,2015,property-crime,MA,0,6,,42.407211,-71.382437,Massachusetts
996,MA0020100,2015,property-crime,MA,21,150,,42.407211,-71.382437,Massachusetts
997,MA0020300,2015,property-crime,MA,3,12,,42.407211,-71.382437,Massachusetts
998,MA0020400,2015,property-crime,MA,6,13,,42.407211,-71.382437,Massachusetts
999,MA0020600,2015,property-crime,MA,8,48,,42.407211,-71.382437,Massachusetts
1000,WV0010000,2015,aggravated-assault,WV,12,21,,38.597626,-80.454903,West Virginia
1001,WV0010100,2015,aggravated-assault,WV,4,4,,38.597626,-80.454903,West Virginia
1002,WV0010200,2015,aggravated-assault,WV,12,34,,38.597626,-80.454903,West Virginia
1003,WV0020000,2015,aggravated-assault,WV,25,54,,38.597626,-80.454903,West Virginia
1004,WV0020100,2015,aggravated-assault,WV,44,54,,38.597626,-80.454903,West Virginia
1005,WV0030000,2015,aggravated-assault,WV,0,9,,38.597626,-80.454903,West Virginia
1006,WV0040000,2015,aggravated-assault,WV,19,21,,38.597626,-80.454903,West Virginia
1007,WV0040100,2015,aggravated-assault,WV,0,0,,38.597626,-80.454903,West Virginia
1008,WV0050000,2015,aggravated-assault,WV,3,5,,38.597626,-80.454903,West Virginia
1009,WV0050200,2015,aggravated-assault,WV,1,1,,38.597626,-80.454903,West Virginia
1010,WV0050800,2015,aggravated-assault,WV,0,0,,38.597626,-80.454903,West Virginia
1011,WV0060000,2015,aggravated-assault,WV,3,12,,38.597626,-80.454903,West Virginia
1012,WV0060100,2015,aggravated-assault,WV,0,0,,38.597626,-80.454903,West Virginia
1013,WV0060300,2015,aggravated-assault,WV,1,5,,38.597626,-80.454903,West Virginia
1014,WV0060400,2015,aggravated-assault,WV,2,8,,38.597626,-80.454903,West Virginia
1015,WV0090000,2015,aggravated-assault,WV,0,1,,38.597626,-80.454903,West Virginia
1016,WV0100000,2015,aggravated-assault,WV,46,77,,38.597626,-80.454903,West Virginia
1017,WV0100200,2015,aggravated-assault,WV,5,6,,38.597626,-80.454903,West Virginia
1018,WV0100400,2015,aggravated-assault,WV,3,2,,38.597626,-80.454903,West Virginia
1019,WV0100500,2015,aggravated-assault,WV,4,8,,38.597626,-80.454903,West Virginia
1020,WV0010000,2015,burglary,WV,0,1,,38.597626,-80.454903,West Virginia
1021,WV0010100,2015,burglary,WV,2,3,,38.597626,-80.454903,West Virginia
1022,WV0010200,2015,burglary,WV,0,4,,38.597626,-80.454903,West Virginia
1023,WV0020000,2015,burglary,WV,20,251,,38.597626,-80.454903,West Virginia
1024,WV0020100,2015,burglary,WV,14,116,,38.597626,-80.454903,West Virginia
1025,WV0030000,2015,burglary,WV,0,41,,38.597626,-80.454903,West Virginia
1026,WV0040000,2015,burglary,WV,1,11,,38.597626,-80.454903,West Virginia
1027,WV0040100,2015,burglary,WV,1,1,,38.597626,-80.454903,West Virginia
1028,WV0050000,2015,burglary,WV,8,44,,38.597626,-80.454903,West Virginia
1029,WV0050200,2015,burglary,WV,6,13,,38.597626,-80.454903,West Virginia
1030,WV0050800,2015,burglary,WV,0,0,,38.597626,-80.454903,West Virginia
1031,WV0060000,2015,burglary,WV,3,115,,38.597626,-80.454903,West Virginia
1032,WV0060100,2015,burglary,WV,4,27,,38.597626,-80.454903,West Virginia
1033,WV0060300,2015,burglary,WV,3,14,,38.597626,-80.454903,West Virginia
1034,WV0060400,2015,burglary,WV,1,3,,38.597626,-80.454903,West Virginia
1035,WV0090000,2015,burglary,WV,0,0,,38.597626,-80.454903,West Virginia
1036,WV0100000,2015,burglary,WV,13,149,,38.597626,-80.454903,West Virginia
1037,WV0100200,2015,burglary,WV,3,20,,38.597626,-80.454903,West Virginia
1038,WV0100400,2015,burglary,WV,0,2,,38.597626,-80.454903,West Virginia
1039,WV0100500,2015,burglary,WV,3,39,,38.597626,-80.454903,West Virginia
1040,WV0010000,2015,larceny,WV,1,7,,38.597626,-80.454903,West Virginia
1041,WV0010100,2015,larceny,WV,0,2,,38.597626,-80.454903,West Virginia
1042,WV0010200,2015,larceny,WV,5,15,,38.597626,-80.454903,West Virginia
1043,WV0020000,2015,larceny,WV,118,799,,38.597626,-80.454903,West Virginia
1044,WV0020100,2015,larceny,WV,373,800,,38.597626,-80.454903,West Virginia
1045,WV0030000,2015,larceny,WV,0,39,,38.597626,-80.454903,West Virginia
1046,WV0040000,2015,larceny,WV,7,23,,38.597626,-80.454903,West Virginia
1047,WV0040100,2015,larceny,WV,2,2,,38.597626,-80.454903,West Virginia
1048,WV0050000,2015,larceny,WV,10,44,,38.597626,-80.454903,West Virginia
1049,WV0050200,2015,larceny,WV,8,18,,38.597626,-80.454903,West Virginia
1050,WV0050800,2015,larceny,WV,0,1,,38.597626,-80.454903,West Virginia
1051,WV0060000,2015,larceny,WV,120,381,,38.597626,-80.454903,West Virginia
1052,WV0060100,2015,larceny,WV,175,349,,38.597626,-80.454903,West Virginia
1053,WV0060300,2015,larceny,WV,7,47,,38.597626,-80.454903,West Virginia
1054,WV0060400,2015,larceny,WV,3,21,,38.597626,-80.454903,West Virginia
1055,WV0090000,2015,larceny,WV,0,1,,38.597626,-80.454903,West Virginia
1056,WV0100000,2015,larceny,WV,25,159,,38.597626,-80.454903,West Virginia
1057,WV0100200,2015,larceny,WV,106,153,,38.597626,-80.454903,West Virginia
1058,WV0100400,2015,larceny,WV,2,5,,38.597626,-80.454903,West Virginia
1059,WV0100500,2015,larceny,WV,34,141,,38.597626,-80.454903,West Virginia
1060,WV0010000,2015,motor-vehicle-theft,WV,0,1,,38.597626,-80.454903,West Virginia
1061,WV0010100,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1062,WV0010200,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1063,WV0020000,2015,motor-vehicle-theft,WV,9,43,,38.597626,-80.454903,West Virginia
1064,WV0020100,2015,motor-vehicle-theft,WV,8,29,,38.597626,-80.454903,West Virginia
1065,WV0030000,2015,motor-vehicle-theft,WV,0,7,,38.597626,-80.454903,West Virginia
1066,WV0040000,2015,motor-vehicle-theft,WV,2,2,,38.597626,-80.454903,West Virginia
1067,WV0040100,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1068,WV0050000,2015,motor-vehicle-theft,WV,3,5,,38.597626,-80.454903,West Virginia
1069,WV0050200,2015,motor-vehicle-theft,WV,1,3,,38.597626,-80.454903,West Virginia
1070,WV0050800,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1071,WV0060000,2015,motor-vehicle-theft,WV,1,19,,38.597626,-80.454903,West Virginia
1072,WV0060100,2015,motor-vehicle-theft,WV,1,4,,38.597626,-80.454903,West Virginia
1073,WV0060300,2015,motor-vehicle-theft,WV,0,3,,38.597626,-80.454903,West Virginia
1074,WV0060400,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1075,WV0090000,2015,motor-vehicle-theft,WV,0,0,,38.597626,-80.454903,West Virginia
1076,WV0100000,2015,motor-vehicle-theft,WV,4,12,,38.597626,-80.454903,West Virginia
1077,WV0100200,2015,motor-vehicle-theft,WV,2,2,,38.597626,-80.454903,West Virginia
1078,WV0100400,2015,motor-vehicle-theft,WV,0,3,,38.597626,-80.454903,West Virginia
1079,WV0100500,2015,motor-vehicle-theft,WV,0,5,,38.597626,-80.454903,West Virginia
1080,WV0010000,2015,homicide,WV,0,1,,38.597626,-80.454903,West Virginia
1081,WV0010100,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1082,WV0010200,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1083,WV0020000,2015,homicide,WV,2,2,,38.597626,-80.454903,West Virginia
1084,WV0020100,2015,homicide,WV,0,1,,38.597626,-80.454903,West Virginia
1085,WV0030000,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1086,WV0040000,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1087,WV0040100,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1088,WV0050000,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1089,WV0050200,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1090,WV0050800,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1091,WV0060000,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1092,WV0060100,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1093,WV0060300,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1094,WV0060400,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1095,WV0090000,2015,homicide,WV,0,0,,38.597626,-80.454903,West Virginia
1096,WV0100000,2015,homicide,WV,0,3,,38.597626,-80.454903,West Virginia
